business,name,unit,per_unit_value,brand,category,sub_category,sub_category2,price,is_offer_enable,offer_price,featured_image,short_resolation_image,type,keywords,alert_quantity,sku,delivery_time,status,enable_stock,current_stock,shipping_charge,description,image1,image2,image3,image4,image5,image6
Multi bag bd,DANIEL Carry On Travel Trolley Bag 7-Wheels Waterproof And Washable DA3030-20 Inc - Maroon,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,4200,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley case. Covered with hard body . Front side soft and back side hard body. Front side with 2 chamber , Main chamber made by 10 number zipper .And 2 expandable part . Top and side handle covered with Plastic handle. Outside trolley case .High quality metal securaty lock, 7 wheel . Made by high quality Liling . 2 years warranty . Made in Bangladesh.</p>",,,,,,
Multi bag bd,DANIEL Carry On Travel Trolley Bag 7-Wheels Waterproof And Washable DA3030-24 Inc - Maroon,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,4800,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley case. Covered with hard body . Front side soft and back side hard body. Front side with 2 chamber , Main chamber made by 10 number zipper .And 2 expandable part . Top and side handle covered with Plastic handle. Outside trolley case .High quality metal securaty lock, 7 wheel . Made by high quality Liling . 2 years warranty . Made in Bangladesh.</p>",,,,,,
Multi bag bd,DANIEL Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- 2070-20 Inc - Coffee,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,4200,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley case. Covered with hard body . Front side with 2 chamber , Main chamber made by 10 number zipper .And 1 expandable part 2 inch . Top and side handle covered with Plastic handle. Outside trolley case .Good Stitch. High quality metal securaty lock, 4 wheel . Made by high quality Liling . 2 years warranty . Made in Bangladesh.</p>",,,,,,
Multi bag bd,DANIEL Carry On Travel Trolley Bag 7-Wheels Waterproof And Washable- DA 8090-20 Inc - Blue,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,4500,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley case .Covered with hard body . Front side with 2 chamber , High quality 10 number zipper . And 1 expandable part 2 inch with extra blazer part . Top and side handle covered with fabric handle. Inside trolley case . Good Stitch .High quality metal securaty lock, 7 wheel . Made by high quality liling . 3 years warranty . Made in Bangladesh.</p>",,,,,,
Multi bag bd,DANIEL Carry On Travel Trolley Bag 7-Wheels Waterproof And Washable- DA 8090-24 Inc - Blue,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,5000,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley case .Covered with hard body . Front side with 2 chamber , High quality 10 number zipper . And 1 expandable part 2 inch with extra blazer part . Top and side handle covered with fabric handle. Inside trolley case . Good Stitch .High quality metal securaty lock, 7 wheel . Made by high quality liling . 3 years warranty . Made in Bangladesh.</p>",,,,,,
Multi bag bd,DANIEL Carry On Travel Trolley Bag 5-Wheels Waterproof And Washable- DA 8080-20 Inc - Maroon,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,4900,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley Case . Covered with hard body . Front side with 2 chamber , High quality 10 number zipper . 2 expandable part . Top and side handle covered with fabric handle. Inside trolley case . Good Stitch .High quality metal securaty lock, 5 wheel . Made by high quality liling . 3 years warranty . Made in Bangladesh.</p>",,,,,,
Multi bag bd,DANIEL Carry On Travel Trolley Bag 5-Wheels Waterproof And Washable- DA 8080-24 Inc - Maroon,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,5400,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley Case . Covered with hard body . Front side with 2 chamber , High quality 10 number zipper . 2 expandable part . Top and side handle covered with fabric handle. Inside trolley case . Good Stitch .High quality metal securaty lock, 5 wheel . Made by high quality liling . 3 years warranty . Made in Bangladesh.</p>",,,,,,
Multi bag bd,DANIEL Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- DA 7070-20 Inc - Maroon,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,4600,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley case .Covered with hard body . Front side with 2 chamber , High quality 10 number zipper .2 expandable part . Top and side handle covered with fabric handle. Outside trolley case . Good stitch. High quality metal securaty lock, 4 wheel . Made by high quality Liling . 3 years warranty . Made in Bangladesh.</p>",,,,,,
Multi bag bd,DANIEL Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- DA 7070-24 Inc - Maroon,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,4900,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley case .Covered with hard body . Front side with 2 chamber , High quality 10 number zipper .2 expandable part . Top and side handle covered with fabric handle. Outside trolley case . Good stitch. High quality metal securaty lock, 4 wheel . Made by high quality Liling . 3 years warranty . Made in Bangladesh.</p>",,,,,,
Multi bag bd,DANIEL Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- DA 4040-20 Inc - Coffee,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,5200,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley case .Covered with soft body . Front side with 2 chamber ,High quality 10 number zipper . 2 expandable part . Top and side handle covered with fabric handle. Inside trolley case . Good Stitch. High quality metal securaty lock, 4 wheel . Made by high quality liling . 3 years warranty . Made in Bangladesh.</p>",,,,,,
Multi bag bd,DANIEL Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- DA 4040-24 Inc - Coffee,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,6200,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley case .Covered with soft body . Front side with 2 chamber ,High quality 10 number zipper . 2 expandable part . Top and side handle covered with fabric handle. Inside trolley case . Good Stitch. High quality metal securaty lock, 4 wheel . Made by high quality liling . 3 years warranty . Made in Bangladesh.</p>",,,,,,
Multi bag bd,DANIEL Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- DA 4040-28 Inc - Coffee,Piece,1,DANIEL,fashion,Women's Fashion,Travel Accessories,7300,0,,,,,,10,,1440,,1,100,,"<p>Brand DANIEL .Travel Trolley case .Covered with soft body . Front side with 2 chamber ,High quality 10 number zipper . 2 expandable part . Top and side handle covered with fabric handle. Inside trolley case . Good Stitch. High quality metal securaty lock, 4 wheel . Made by high quality liling . 3 years warranty . Made in Bangladesh.</p>",,,,,,
Lace Fita Life Style,Dual 4k Camera Drone For Kids,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,8800,0,,,,,,10,,1440,,1,100,,<p>Dual 4k Camera Drone For Kids<br />Materials-Plastic<br />Color - Ash<br />Size-</p>,,,,,,
Lace Fita Life Style,Intex Air Chair for Kids Bear - 737 mm,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,1290,0,,,,,,10,,1440,,1,100,,<p>Intex Air Chair for Kids Bear - 737 mm<br />Materials-<br />Color - Yellow<br />Size-737 mm</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 5 Feet Red - 5 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,2150,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 5 Feet Red - 5 feet<br />Materials-wool<br />Color - Red<br />Size-5 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 5 Feet Golden - 5 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,2150,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 5 Feet Golden - 5 feet<br />Materials-wool<br />Color - Golden<br />Size-5 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 5 Feet Pink - 5 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,2150,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 5 Feet Pink - 5 feet<br />Materials-wool<br />Color - Pink<br />Size-5 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 5 Feet Yellow - 5 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,2150,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 5 Feet Yellow - 5 feet<br />Materials-wool<br />Color - Yellow<br />Size-5 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 5 Feet Purpel - 5 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,2150,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 5 Feet Purpel - 5 feet<br />Materials-wool<br />Color - Purpel<br />Size-5 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 5 Feet Tiya - 5 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,2150,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 5 Feet Tiya - 5 feet<br />Materials-wool<br />Color - Parrot/ Tiya<br />Size-5 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 5 Feet Cream - 5 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,2150,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 5 Feet Cream - 5 feet<br />Materials-wool<br />Color - Cream<br />Size-5 feet</p>,,,,,,
Lace Fita Life Style,Rechargeable sensor Helicopter,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,610,0,,,,,,10,,1440,,1,100,,<p>Rechargeable sensor Helicopter -<br />Materials-Plastic<br />Color - Multicolour<br />Size-</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 3 Feet Yellow - 3 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,1230,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 3 Feet Yellow - 3 feet<br />Materials-wool<br />Color - Yellow<br />Size-3 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 3 Feet Purpel - 3 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,1230,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 3 Feet Purpel - 3 feet<br />Materials-wool<br />Color - Purpel<br />Size-3 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 3 Feet Tiya - 3 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,1230,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 3 Feet Tiya - 3 feet<br />Materials-wool<br />Color - Parrot/ Tiya<br />Size-3 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 3 Feet Red - 3 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,1230,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 3 Feet Red - 3 feet<br />Materials-wool<br />Color - Red<br />Size-3 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 3 Feet Cream - 3 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,1230,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 3 Feet Cream - 3 feet<br />Materials-wool<br />Color - Cream<br />Size-3 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 3 Feet Golden - 3 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,1230,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 3 Feet Golden - 3 feet<br />Materials-wool<br />Color - Golden<br />Size-3 feet</p>,,,,,,
Lace Fita Life Style,Extra large big Teddy Bear 3 Feet Pink - 3 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,1230,0,,,,,,10,,1440,,1,100,,<p>Extra large big Teddy Bear 3 Feet Golden -3 feet<br />Materials-wool<br />Color - Golden<br />Size-3 feet</p>,,,,,,
Lace Fita Life Style,Walkie talkie Kids - 2 Pcs,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,990,0,,,,,,10,,1440,,1,100,,<p>Walkie talkie Kids - 2 Pcs<br />Materials-<br />Color - Multicolour<br />Size-2 Pcs</p>,,,,,,
Lace Fita Life Style,Transformer Robot Car Converting To Super Car Yellow - 1 Ps,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,890,0,,,,,,10,,1440,,1,100,,<p>Transformer Robot Car Converting To Super Car Yellow - 1 Ps<br />Materials-Plastic<br />Color - Yellow<br />Size-1 Ps</p>,,,,,,
Lace Fita Life Style,Kids 8.5 inch Digital LCD Writing Drawing Board Tablet - 1 Ps,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,890,0,,,,,,10,,1440,,1,100,,<p>Kids 8.5 inch Digital LCD Writing Drawing Board Tablet - 1 Ps<br />Materials-<br />Color - Multicolour<br />Size-1 Ps</p>,,,,,,
Lace Fita Life Style,Teddy Bear for Kids - Green - 1 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,600,0,,,,,,10,,1440,,1,100,,<p>Teddy Bear for Kids - Green - 1 feet<br />Materials-wool<br />Color - Green<br />Size-1 feet</p>,,,,,,
Lace Fita Life Style,Teddy Bear for Kids - Cream - 1 feet,Piece,1,Individual Collection,babies-&-toys,Toys & Games,,600,0,,,,,,10,,1440,,1,100,,<p>Teddy Bear for Kids -Cream - 1 feet<br />Materials-wool<br />Color - Cream<br />Size-1 feet</p>,,,,,,
Brandworld,Man's Prmium Panjabi Basic Navy Blue,Piece,1,Individual Collection,fashion,Men's Fashion,,1200,0,,,,,,10,,1440,,1,100,,"<p>Fabrics: Indian Chinigura Fabrics.<br />Button: 4 Part Metal.<br />Size: S To Xxl.<br />Measurements:<br />S: (Chest 40,Long-40),<br />M(Chest-42,Long-41),<br />L: (Chest-44,Long-42),<br />Xl(Chest-46,Long-43),<br />Xxl(Chest-48,Long-44)</p>",,,,,,
Brandworld,Man's Prmium Panjabi Basic Black,Piece,1,Individual Collection,fashion,Men's Fashion,,1200,0,,,,,,10,,1440,,1,100,,"<p>Fabrics: Indian Chinigura Fabrics.<br />Button: 4 Part Metal.<br />Size: S To Xxl<br />Measurements:<br />S: (Chest 40,Long-40),<br />M(Chest-42,Long-41),<br />L: (Chest-44,Long-42),<br />Xl(Chest-46,Long-43),<br />Xxl(Chest-48,Long-44)</p>",,,,,,
Brandworld,Man's Prmium Panjabi Basic White,Piece,1,Individual Collection,fashion,Men's Fashion,,1200,0,,,,,,10,,1440,,1,100,,"<p>Fabrics: Indian Chinigura Fabrics.<br />Button: 4 Part Metal.<br />Size: S To Xxl.<br />Measurements<br />S: (Chest 40,Long-40),<br />M(Chest-42,Long-41),<br />L: (Chest-44,Long-42),<br />Xl(Chest-46,Long-43),<br />Xxl(Chest-48,Long-44)</p>",,,,,,
Brandworld,Man's Prmium Panjabi Embroidery Banggi,Piece,1,Individual Collection,fashion,Men's Fashion,,1300,0,,,,,,10,,1440,,1,100,,"<p>Fabrics: Original Indian Fil a fil Fabrics.<br />Button: 4 Part Metal.<br />Work: Embroidery.<br />Size: S To Xxl.<br />Measurements:<br />S: (Chest 40,Long-40),<br />M(Chest-42,Long-41),<br />L: (Chest-44,Long-42),<br />Xl(Chest-46,Long-43),<br />Xxl(Chest-48,Long-44)</p>",,,,,,
Brandworld,Man's Prmium Panjabi Hand Crafted Black,Piece,1,Individual Collection,fashion,Men's Fashion,,3350,0,,,,,,10,,1440,,1,100,,"<p>Fabrics: Original Indian Linen Khadi<br />Button: Metal.<br />Work: Hand Crafted.<br />Size: S To Xxl.<br />Measurements:<br />S: (Chest 40,Long-40),<br />M(Chest-42,Long-41),<br />L: (Chest-44,Long-42),<br />Xl(Chest-46,Long-43),<br />Xxl(Chest-48,Long-44)</p>",,,,,,
Brandworld,Man's Prmium Panjabi Hand Craftted Mehroon,Piece,1,Individual Collection,fashion,Men's Fashion,,3350,0,,,,,,10,,1440,,1,100,,"<p>Fabrics: Original Indian Linen Khadi<br />Button: Metal.<br />Work: Hand Crafted.<br />Size: S To Xxl.<br />Measurements<br />S: (Chest 40,Long-40),<br />M(Chest-42,Long-41),<br />L: (Chest-44,Long-42),<br />Xl(Chest-46,Long-43),<br />Xxl(Chest-48,Long-44)</p>",,,,,,
Brandworld,Man's Prmium Panjabi Hand Crafted White.,Piece,1,Individual Collection,fashion,Men's Fashion,,3350,0,,,,,,10,,1440,,1,100,,"<p>Fabrics: Original Indian Linen Khadi<br />Button: Metal.<br />Work: Hand Crafted.<br />Size: S To Xxl.<br />Measurements<br />S: (Chest 40,Long-40),<br />M(Chest-42,Long-41),<br />L: (Chest-44,Long-42),<br />Xl(Chest-46,Long-43),<br />Xxl(Chest-48,Long-44)</p>",,,,,,
Brandworld,Man's Prmium Panjabi Hand Craftted Blue.,Piece,1,Individual Collection,fashion,Men's Fashion,,3350,0,,,,,,10,,1440,,1,100,,"<p>Fabrics: Original Indian Linen Khadi<br />Button: Metal.<br />Work: Hand Crafted.<br />Size: S To Xxl.<br />Measurements<br />S: (Chest 40,Long-40),<br />M(Chest-42,Long-41),<br />L: (Chest-44,Long-42),<br />Xl(Chest-46,Long-43),<br />Xxl(Chest-48,Long-44)</p>",,,,,,
Galore BD,Designable Wall Clock-102,Piece,1,Individual Collection,Home & Decor,Decor,Clocks,900,0,,,,,,10,,1440,,1,100,,<p>সাইজ: ১৫.০ x ১৫.০ ইঞ্চি<br />থিকনেস (পুরুত্ব): ৫ মিলিমিটার<br />ঘড়ির ওজন: +/ ৪০০ গ্রাম<br />ম্যাটেরিয়াল: প্রসেসড উড (MDF)<br />কালার: কালো (কার্বন ব্ল্যাক)<br />প্রতিটি ঘড়ির সাথে ব্যাটারী ফ্রী।</p>,,,,,,
Galore BD,Designable Wall Clock-103,Piece,1,Individual Collection,Home & Decor,Decor,Clocks,900,0,,,,,,10,,1440,,1,100,,<p>সাইজ: ১৫.০ x ১৫.০ ইঞ্চি<br />থিকনেস (পুরুত্ব): ৫ মিলিমিটার<br />ঘড়ির ওজন: +/ ৪০০ গ্রাম<br />ম্যাটেরিয়াল: প্রসেসড উড (MDF)<br />কালার: কালো (কার্বন ব্ল্যাক)<br />প্রতিটি ঘড়ির সাথে ব্যাটারী ফ্রী</p>,,,,,,
Galore BD,Designable Wall Clock-104,Piece,1,Individual Collection,Home & Decor,Decor,Clocks,900,0,,,,,,10,,1440,,1,100,,<p>সাইজ: ১৫.০ x ১৫.০ ইঞ্চি<br />থিকনেস (পুরুত্ব): ৫ মিলিমিটার<br />ঘড়ির ওজন: +/ ৪০০ গ্রাম<br />ম্যাটেরিয়াল: প্রসেসড উড (MDF)<br />কালার: কালো (কার্বন ব্ল্যাক)<br />প্রতিটি ঘড়ির সাথে ব্যাটারী ফ্রী</p>,,,,,,
